pc_ts,runtime_state,robot_mode,safety_mode,speed_scaling,din_bits,dout_bits,ai0,ai1,q_0,q_1,q_2,q_3,q_4,q_5,qd_0,qd_1,qd_2,qd_3,qd_4,qd_5,tq_0,tq_1,tq_2,tq_3,tq_4,tq_5,tqd_0,tqd_1,tqd_2,tqd_3,tqd_4,tqd_5,tcp_0,tcp_1,tcp_2,tcp_3,tcp_4,tcp_5,tcps_0,tcps_1,tcps_2,tcps_3,tcps_4,tcps_5,tcpf_0,tcpf_1,tcpf_2,tcpf_3,tcpf_4,tcpf_5
1759936359,2,7,1,1,0,768,0,0,-4.467023675,-1.498154552,1.093310658,3.839316531,4.594325066,0.645409584,-1.00504601,0.021639306,-0.152791902,-0.800542235,0.465179354,0.000000000000000000000000274376,-4.467496332,-1.498199459,1.093126159,3.838884108,4.594694463,0.645379356,-1.003288274,0.021202764,-0.150624553,-0.80473921,0.460036151,0.000022253839172396,0.243971597,-0.46928586,0.806827503,0.535768957,2.163761134,-1.551030125,-0.443269638,-0.167817533,0.15967328,-0.869465472,-0.354885038,-0.556354671,0.747717864,-2.650961224,-0.105319525,0.007554133,0.000165636,-0.024648445
1759936359,2,7,1,1,0,768,0,0,-4.474933807,-1.497969964,1.092115227,3.833033724,4.598041534,0.645376861,-0.992534697,0.021408727,-0.149589673,-0.800031483,0.461486548,0.000000000000000000000000000005,-4.475477958,-1.498030781,1.091927871,3.832482032,4.598354265,0.645379533,-0.992118167,0.020966703,-0.148947575,-0.795779648,0.45491434,0.0000220060761157032,0.240487475,-0.470600777,0.808069623,0.54039557,2.155907163,-1.558502122,-0.438536025,-0.161160174,0.157838987,-0.869879474,-0.343004421,-0.546420341,1.041246236,-2.595174122,-0.028973952,0.010484523,-0.001396066,-0.031878226
1759936359,2,7,1,1,0,768,0,0,-4.482864086,-1.497845383,1.090897862,3.826719447,4.601707458,0.645393372,-0.982025683,0.020965878,-0.148424938,-0.790488839,0.454670072,0.,-4.483370223,-1.497863992,1.090742998,3.826151634,4.601973093,0.645379708,-0.980948059,0.020730642,-0.147270597,-0.786820086,0.449792528,0.0000217583130590104,0.236971258,-0.471842788,0.809354365,0.545040112,2.147919825,-1.566131503,-0.434945924,-0.155096724,0.155987419,-0.863769485,-0.32875542,-0.541555805,1.070846245,-2.584327023,-0.140809857,0.007532121,-0.001452883,-0.0344086
1759936359,2,7,1,1,0,768,0,0,-4.490697567,-1.497581409,1.089675252,3.820192977,4.605418682,0.645376861,-0.96894294,0.020530064,-0.145146683,-0.77478677,0.445015341,0.,-4.491173127,-1.497699091,1.089571541,3.819892911,4.605550946,0.645379881,-0.969777952,0.020494581,-0.145593619,-0.777860524,0.444670717,0.0000215105500023175,0.233515429,-0.47310007,0.810592806,0.549401864,2.1398619,-1.573799506,-0.430211104,-0.149495641,0.152368198,-0.849545682,-0.312215268,-0.536919965,0.853673559,-2.668325158,-0.143565692,0.006913364,0.000399321,-0.027260245
1759936359,2,7,1,1,0,768,0,0,-4.498419229,-1.497524397,1.088469807,3.813902064,4.609017372,0.645365298,-0.959363878,0.020592628,-0.14483656,-0.762165546,0.437199682,0.,-4.49888667,-1.497536078,1.0884135,3.813705865,4.609087824,0.645380053,-0.958607845,0.02025852,-0.143916641,-0.768900962,0.439548906,0.0000212627869456247,0.230070564,-0.474188204,0.811897663,0.553669091,2.131867972,-1.581489428,-0.426893001,-0.144261954,0.150295008,-0.840367467,-0.297800025,-0.534069183,1.029336394,-2.387515169,-0.046092468,0.004945941,-0.003619083,-0.033110604
1759936359,2,7,1,1,0,768,0,0,-4.506011192,-1.497360581,1.087262932,3.808117552,4.612543106,0.645356715,-0.947059333,0.019526897,-0.141631365,-0.757867336,0.429889381,0.,-4.506510853,-1.497374954,1.087268875,3.807590496,4.612583728,0.645380222,-0.947437738,0.020022459,-0.142239663,-0.759941401,0.434427095,0.0000210150238889319,0.226696878,-0.475317887,0.813084279,0.557890085,2.124518591,-1.588690508,-0.422372565,-0.137969226,0.148449241,-0.837299371,-0.285462284,-0.528085281,0.877302232,-2.485350491,0.2016748,0.012275707,-0.004840976,-0.031278534
1759936359,2,7,1,1,0,768,0,0,-4.513565723,-1.49726458,1.086104695,3.802210017,4.615877628,0.645365298,-0.938254237,0.018104888,-0.138577148,-0.757126927,0.424406379,0.,-4.514045674,-1.497215719,1.086137665,3.801546803,4.616038658,0.645380389,-0.93626763,0.019786398,-0.140562685,-0.750981839,0.429305284,0.000020767260832239,0.223308797,-0.476369134,0.81429485,0.562162277,2.117046504,-1.596154805,-0.419335644,-0.131995715,0.14726631,-0.837964836,-0.274490576,-0.523844272,1.022660508,-2.39523721,-0.034041798,0.007889092,-0.00618058,-0.035813745
1759936359,2,7,1,1,0,768,0,0,-4.521015946,-1.497103983,1.084937874,3.796152278,4.619158268,0.645360947,-0.924540758,0.017386302,-0.137440488,-0.752017319,0.422150105,0.,-4.521491135,-1.497058372,1.085019872,3.795574786,4.619452613,0.645380554,-0.925097523,0.019550337,-0.138885707,-0.742022277,0.424183472,0.0000205194977755462,0.21996657,-0.477395568,0.815491729,0.566261619,2.109493021,-1.603721577,-0.413528865,-0.125341656,0.14609786,-0.835218742,-0.263807094,-0.511612549,1.054177104,-2.556957367,0.2693137,0.014137119,-0.003417523,-0.0336645
1759936359,2,7,1,1,0,768,0,0,-4.528370325,-1.496973158,1.083796326,3.789990111,4.622516155,0.64538908,-0.916844606,0.017642111,-0.134691074,-0.739421725,0.42049554,0.,-4.528847235,-1.496902914,1.083915494,3.789674446,4.622825593,0.645380717,-0.913927416,0.019314276,-0.137208729,-0.733062715,0.419061661,0.0000202717347188533,0.216669868,-0.478348978,0.81670083,0.570116359,2.101795148,-1.611287789,-0.410164355,-0.12165193,0.142756138,-0.82240583,-0.25154757,-0.504863218,0.860652514,-2.572950555,0.083216637,0.010341397,-0.006678612,-0.031524902
1759936359,2,7,1,1,0,768,0,0,-4.535559241,-1.496771255,1.082710091,3.783957167,4.625807762,0.645393372,-0.904309571,0.017828658,-0.133935809,-0.722056448,0.416911602,0.,-4.536113973,-1.496749344,1.082824532,3.783845783,4.626157599,0.645380878,-0.902757309,0.019078215,-0.135531751,-0.724103154,0.41393985,0.0000200239716621605,0.213454586,-0.479305698,0.817828758,0.573801123,2.094386333,-1.618643641,-0.404705184,-0.116986267,0.139864193,-0.806817745,-0.238848857,-0.495226152,0.960364165,-2.311809443,0.244731541,0.009320663,-0.00475761,-0.034375754
1759936359,2,7,1,1,0,768,0,0,-4.542738859,-1.496712403,1.081627194,3.778388663,4.629114628,0.645413995,-0.89440614,0.017674854,-0.131759271,-0.705819011,0.412698835,0.,-4.543291351,-1.496597662,1.081746986,3.778088796,4.629448631,0.645381037,-0.891587202,0.018842155,-0.133854773,-0.715143592,0.408818039,0.0000197762086054677,0.21023165,-0.480174777,0.818969729,0.577477187,2.08730676,-1.625735225,-0.400468183,-0.113034218,0.136629602,-0.791132196,-0.226437703,-0.488888336,0.733761357,-2.596658818,0.188578738,0.012184545,-0.003696898,-0.024079262
1759936359,2,7,1,1,0,768,0,0,-4.54984111,-1.496560619,1.080523316,3.772872134,4.632446766,0.645409584,-0.882149398,0.017713465,-0.130139083,-0.704590499,0.407289058,0.,-4.550379369,-1.496447869,1.080682856,3.772403485,4.632698688,0.645381195,-0.880417094,0.018606094,-0.132177795,-0.70618403,0.403696228,0.0000195284455487748,0.207055613,-0.481059092,0.820064409,0.580979083,2.080370549,-1.632707573,-0.395402856,-0.107619582,0.13535542,-0.790499142,-0.216635787,-0.481343429,0.546767449,-2.576177339,0.231439697,0.01182824,-0.005626697,-0.024288782
1759936359,2,7,1,1,0,768,0,0,-4.556875769,-1.496412152,1.079482381,3.767341776,4.635691643,0.645381212,-0.87156558,0.017420281,-0.126545429,-0.702645659,0.399256051,0.,-4.557378025,-1.496299965,1.079632141,3.766789851,4.635907771,0.64538135,-0.869246987,0.018370033,-0.130500817,-0.697224468,0.398574416,0.000019280682492082,0.203902472,-0.48191466,0.821129826,0.584410645,2.073513656,-1.639709407,-0.391310917,-0.10297555,0.133228892,-0.787506644,-0.206090592,-0.478074592,0.949893892,-2.493022902,0.118676665,0.010368209,-0.006517645,-0.035115703
1759936359,2,7,1,1,0,768,0,0,-4.563791219,-1.496235379,1.078471486,3.761798545,4.638946056,0.645376861,-0.857049465,0.018343279,-0.126675621,-0.693153143,0.392180562,0.,-4.56428732,-1.496153949,1.078594843,3.761247894,4.639075879,0.645381503,-0.85807688,0.018133972,-0.128823839,-0.688264907,0.393452605,0.0000190329194353892,0.200808859,-0.482744173,0.822165294,0.587669322,2.06669062,-1.64661617,-0.3851252,-0.098169985,0.131372185,-0.779345992,-0.195261076,-0.470012461,0.763061317,-2.602803682,0.115931162,0.008723893,-0.009382851,-0.031308783
1759936359,2,7,1,1,0,768,0,0,-4.570567314,-1.496046485,1.077523057,3.756045027,4.642133713,0.645376861,-0.851467192,0.018517027,-0.12298438,-0.680066884,0.385156304,0.,-4.571107255,-1.496009821,1.07757096,3.755777613,4.642203012,0.645381654,-0.846906773,0.017897911,-0.127146861,-0.679305345,0.388330794,0.0000187851563786964,0.197774543,-0.483527202,0.823186815,0.590745542,2.059737044,-1.653631485,-0.383112538,-0.095963216,0.127654719,-0.764441675,-0.183769618,-0.470869722,0.704204331,-2.406315467,0.330606548,0.010777418,-0.001181118,-0.029918109
1759936359,2,7,1,1,0,768,0,0,-4.577259604,-1.495899194,1.076503102,3.750601454,4.645160198,0.645397723,-0.837327361,0.018501909,-0.124595016,-0.666864812,0.37942934,0.,-4.577837829,-1.495867582,1.076560493,3.750379008,4.645289171,0.645381804,-0.835736666,0.01766185,-0.125469883,-0.670345783,0.383208983,0.0000185373933220035,0.194759816,-0.484250214,0.824224658,0.593887896,2.052999967,-1.660562995,-0.376973547,-0.090811219,0.126550666,-0.754669781,-0.173675544,-0.461946108,0.813617926,-2.268040664,0.199217779,0.008409392,-0.008921711,-0.03172891
1759936359,2,7,1,1,0,768,0,0,-4.583902065,-1.49579546,1.075533215,3.745505496,4.648150921,0.645376861,-0.827520847,0.018017871,-0.120420761,-0.657857537,0.377202094,0.,-4.584479042,-1.495727232,1.075563442,3.74505208,4.648334356,0.645381951,-0.824566558,0.017425789,-0.123792904,-0.661386221,0.378087172,0.0000182896302653107,0.19176543,-0.484950357,0.825217773,0.596998458,2.046664189,-1.667243583,-0.372449415,-0.087348753,0.12344667,-0.743555163,-0.164436661,-0.453946152,0.947759833,-2.372133651,-0.004455238,0.001175488,-0.010854837,-0.032208272
1759936359,2,7,1,1,0,768,0,0,-4.590554778,-1.495651515,1.074599091,3.740397139,4.651084423,0.645365357,-0.817310929,0.01752772,-0.120676607,-0.65903312,0.374056906,0.,-4.591030894,-1.495588769,1.074579807,3.739796829,4.651338566,0.645382096,-0.813396451,0.017189728,-0.122115926,-0.65242666,0.37296536,0.0000180418672086179,0.188763249,-0.485663259,0.826172586,0.600145935,2.040402178,-1.673936036,-0.368048269,-0.082025813,0.123628748,-0.746884204,-0.156992104,-0.44642712,0.706695504,-2.334952501,0.14852473,0.005686884,-0.005868439,-0.027683111
1759936359,2,7,1,1,0,768,0,0,-4.597014848,-1.49554328,1.073692624,3.735154791,4.653998375,0.645344794,-0.804158449,0.017615462,-0.120305315,-0.654081225,0.369870335,0.,-4.597493385,-1.495452196,1.073609587,3.734613254,4.654301802,0.64538224,-0.802226344,0.016953667,-0.120438948,-0.643467098,0.367843549,0.000017794104151925,0.185848179,-0.486289213,0.827145201,0.603000322,2.034003322,-1.68068149,-0.362122345,-0.077301245,0.122504998,-0.742860692,-0.148627264,-0.437028692,0.823137185,-2.423108476,0.124276602,0.008765607,-0.006836404,-0.032068671
1759936359,2,7,1,1,0,768,0,0,-4.603324715,-1.49533485,1.072774235,3.729908629,4.656889439,0.645376861,-0.794891655,0.019016013,-0.118446857,-0.639766216,0.366779655,0.,-4.603866515,-1.495317511,1.072652783,3.729501355,4.657224063,0.645382381,-0.791056237,0.016717606,-0.11876197,-0.634507536,0.362721738,0.0000175463410952322,0.183010068,-0.486928415,0.828070673,0.605726583,2.027664545,-1.687279538,-0.357771255,-0.075426866,0.118950422,-0.72661384,-0.139380342,-0.430503273,0.550008614,-2.863235668,0.328118191,0.012959492,-0.01010718,-0.02732575
1759936359,2,7,1,1,0,768,0,0,-4.609611217,-1.49518969,1.071859185,3.724558993,4.659850121,0.64538908,-0.784199953,0.018014718,-0.115968056,-0.628878355,0.362097323,0.,-4.610150285,-1.495184714,1.071709396,3.724461133,4.66010535,0.64538252,-0.77988613,0.016481545,-0.117084992,-0.625547974,0.357599927,0.0000172985780385394,0.1801841,-0.487491944,0.829035437,0.608246381,2.021169096,-1.693987922,-0.353012111,-0.071651626,0.116707758,-0.715495147,-0.130614778,-0.42411515,0.816234261,-2.49191289,0.380094408,0.009662341,-0.009926015,-0.031987072
1759936359,2,7,1,1,0,768,0,0,-4.615858022,-1.495096029,1.070947949,3.719623252,4.662693024,0.645385444,-0.773870647,0.017140977,-0.117050424,-0.612904668,0.355262995,0.,-4.616344693,-1.495053806,1.070779424,3.719492588,4.662945662,0.645382658,-0.768716022,0.016245485,-0.115408014,-0.616588413,0.352478115,0.0000170508149818465,0.177365377,-0.488028488,0.829974669,0.61086793,2.015080738,-1.700477698,-0.348651119,-0.067708537,0.115530761,-0.702670023,-0.121727017,-0.420282118,0.634160548,-2.424329298,0.266731803,0.007971588,-0.010570593,-0.031653296
1759936359,2,7,1,1,0,768,0,0,-4.62199146,-1.494962842,1.070049588,3.714825793,4.665575027,0.645401955,-0.760922492,0.015373305,-0.117100917,-0.602962017,0.350077271,0.,-4.622449741,-1.494924786,1.069862867,3.714595719,4.665744999,0.645382793,-0.757545915,0.016009424,-0.113731036,-0.607628851,0.347356304,0.0000168030519251537,0.174609454,-0.488565215,0.830869737,0.613347123,2.009176796,-1.706724852,-0.342913243,-0.062587467,0.115015726,-0.695577078,-0.113988384,-0.412205553,0.523121885,-2.651879067,0.437515621,0.012155634,-0.012546225,-0.026541156
1759936359,2,7,1,1,0,768,0,0,-4.627989117,-1.494839506,1.069113557,3.710115119,4.668393135,0.645360947,-0.75188607,0.015307606,-0.114283778,-0.598418057,0.341341615,0.,-4.628465428,-1.494797655,1.068959727,3.709770526,4.668503363,0.645382927,-0.746375808,0.015773363,-0.112054058,-0.598669289,0.342234493,0.0000165552888684609,0.171912561,-0.489050464,0.831775327,0.615651736,2.003361466,-1.712958032,-0.339267482,-0.059659671,0.112913636,-0.689282059,-0.106062877,-0.411553975,0.608976157,-2.406536436,0.450757468,0.010873084,-0.007861135,-0.026390122
1759936359,2,7,1,1,0,768,0,0,-4.633849088,-1.494660505,1.068317715,3.705495043,4.671173573,0.645409584,-0.738525212,0.015743315,-0.112428077,-0.594211936,0.335586518,0.,-4.634391754,-1.494672413,1.068070002,3.70501701,4.671220751,0.645383058,-0.735205701,0.015537302,-0.11037708,-0.589709727,0.337112682,0.000016307525811768,0.169285643,-0.489572778,0.832574671,0.617956842,1.997792517,-1.718863001,-0.33323577,-0.056195293,0.111067017,-0.683638446,-0.098967784,-0.403662302,0.857178003,-2.694389599,0.377770376,0.011136098,-0.008930939,-0.03314692
1759936359,2,7,1,1,0,768,0,0,-4.639756982,-1.494607114,1.067380253,3.700762911,4.673840046,0.645401001,-0.725938201,0.015570055,-0.108995013,-0.588729203,0.328528553,0.,-4.640228719,-1.494549058,1.067193694,3.70033517,4.673897165,0.645383188,-0.724035593,0.015301241,-0.108700102,-0.580750166,0.331990871,0.0000160597627550752,0.16661422,-0.489956853,0.833513745,0.620226186,1.991889911,-1.725245331,-0.327598628,-0.052969615,0.10862116,-0.675724207,-0.091513016,-0.397840862,0.836831509,-2.569349599,0.183368615,0.006011204,-0.004983976,-0.029534926
1759936359,2,7,1,1,0,768,0,0,-4.645551268,-1.494462789,1.066554848,3.696077986,4.676358223,0.645373821,-0.716081738,0.016399058,-0.109994359,-0.572526276,0.32330814,0.,-4.645976323,-1.494427593,1.066330801,3.695725007,4.676532605,0.645383315,-0.712865486,0.01506518,-0.107023124,-0.571790604,0.326869059,0.0000158119996983824,0.163991001,-0.490396676,0.834347139,0.6225279,1.986275069,-1.731479458,-0.323137093,-0.05082551,0.106575771,-0.660427115,-0.084149628,-0.393007113,0.686477259,-2.56147134,0.363619622,0.006964442,-0.010334529,-0.031211334
1759936359,2,7,1,1,0,768,0,0,-4.651257221,-1.494329849,1.065703694,3.691305323,4.678993702,0.645426691,-0.705890417,0.014717178,-0.108338535,-0.561289549,0.321375936,0.,-4.651634567,-1.494308016,1.065481324,3.691186521,4.67912707,0.645383441,-0.701695379,0.014829119,-0.105346146,-0.562831042,0.321747248,0.0000155642366416895,0.161421786,-0.490782356,0.835205467,0.624609641,1.98047598,-1.737659201,-0.318241781,-0.047254459,0.105094692,-0.649833639,-0.077720737,-0.384559554,0.937090636,-2.401861655,0.420340464,0.009208526,-0.009280276,-0.035343957
1759936359,2,7,1,1,0,768,0,0,-4.656853024,-1.494255611,1.064902131,3.686895533,4.681420803,0.645393372,-0.693511367,0.014145631,-0.107146785,-0.551413,0.316930652,0.,-4.65720345,-1.494190327,1.064645262,3.686719711,4.681680561,0.645383564,-0.690525272,0.014593058,-0.103669168,-0.55387148,0.316625437,0.0000153164735849967,0.158886785,-0.491138133,0.836027619,0.626764897,1.975118211,-1.743682957,-0.312467844,-0.043973944,0.103453403,-0.639914856,-0.071365778,-0.376441856,0.507276644,-2.63336821,0.506160439,0.01278147,-0.009897458,-0.027114761
1759936359,2,7,1,1,0,768,0,0,-4.662325565,-1.494136566,1.064007584,3.682646914,4.683897018,0.645360947,-0.681702614,0.013915141,-0.105792545,-0.543163478,0.31220603,0.,-4.662682971,-1.494074527,1.063822617,3.682324577,4.684193077,0.645383686,-0.679355165,0.014356997,-0.10199219,-0.544911919,0.311503626,0.0000150687105283039,0.156419045,-0.491478972,0.836850795,0.628734303,1.969876469,-1.749521554,-0.306987512,-0.041033223,0.10175654,-0.631058914,-0.065303993,-0.369183127,0.371768117,-2.595850199,0.484736428,0.011549954,-0.009089993,-0.025430245
1759936359,2,7,1,1,0,768,0,0,-4.667707626,-1.494006709,1.063191716,3.678410693,4.686385155,0.645405293,-0.668639243,0.013880435,-0.104288138,-0.541613877,0.311280549,0.,-4.668073132,-1.493960615,1.063013387,3.67800112,4.686664619,0.645383805,-0.668185057,0.014120936,-0.100315212,-0.535952357,0.306381815,0.000014820947471611,0.153999124,-0.491818185,0.83762838,0.630654598,1.964694597,-1.755182712,-0.300529566,-0.03757774,0.100633771,-0.628459186,-0.060148671,-0.356880075,0.679713536,-2.454368256,0.407760201,0.007290764,-0.014544924,-0.031429096
1759936359,2,7,1,1,0,768,0,0,-4.673081819,-1.493952231,1.062404935,3.674229308,4.688751698,0.645389676,-0.661266208,0.014056787,-0.100694999,-0.534763515,0.306049615,0.,-4.673373932,-1.493848592,1.062217574,3.673749339,4.689095186,0.645383923,-0.65701495,0.013884875,-0.098638234,-0.526992795,0.301260003,0.0000145731844149182,0.15157026,-0.492102451,0.838421976,0.632602392,1.959576161,-1.760963456,-0.297214596,-0.036199808,0.097859783,-0.618264364,-0.054316168,-0.354581397,0.621228953,-2.69663968,0.584363922,0.014128786,-0.009808638,-0.029830505
1759936359,2,7,1,1,0,768,0,0,-4.678256694,-1.49375789,1.061557118,3.669987841,4.691226959,0.64536953,-0.647245944,0.013967803,-0.098505192,-0.527470708,0.301066548,0.,-4.678585371,-1.493738457,1.061435176,3.669569235,4.691484779,0.645384038,-0.645844843,0.013648814,-0.096961256,-0.518033233,0.296138192,0.0000143254213582254,0.14925405,-0.492415415,0.839178679,0.634191653,1.954476588,-1.766555137,-0.290659509,-0.033452114,0.095830477,-0.609237258,-0.048838489,-0.345403905,0.461169456,-2.414303584,0.465025512,0.010536926,-0.012266305,-0.025885736
1759936359,2,7,1,1,0,768,0,0,-4.683388416,-1.493657262,1.060756032,3.665717764,4.693563938,0.645410538,-0.635770619,0.01415641,-0.096083388,-0.514319003,0.294832557,0.,-4.68370745,-1.493630211,1.060666194,3.665460808,4.693833398,0.645384152,-0.634674736,0.013412754,-0.095284278,-0.509073672,0.291016381,0.0000140776583015325,0.146944621,-0.492653814,0.839961317,0.635867686,1.949276415,-1.772254177,-0.285418688,-0.031932467,0.09292441,-0.593811053,-0.043218766,-0.340052121,0.60580244,-2.496500682,0.634150524,0.013461185,-0.012930874,-0.027464515
1759936359,2,7,1,1,0,768,0,0,-4.688456957,-1.493559369,1.060021226,3.661473914,4.695914268,0.645401955,-0.622315943,0.013175714,-0.095581383,-0.499000937,0.290168166,0.,-4.688740167,-1.493523853,1.059910627,3.661424056,4.696141041,0.645384264,-0.623504629,0.013176693,-0.0936073,-0.50011411,0.28589457,0.0000138298952448397,0.144669481,-0.492886384,0.840709532,0.637413037,1.94420581,-1.777873726,-0.279083599,-0.029137318,0.09127195,-0.579250876,-0.038043019,-0.331180593,0.327965531,-2.460705668,0.710057363,0.013736028,-0.016182571,-0.024380557
1759936359,2,7,1,1,0,768,0,0,-4.693410341,-1.493469679,1.059206311,3.657546206,4.698161125,0.645425797,-0.610769093,0.012896249,-0.093342327,-0.487002164,0.281993717,0.,-4.693683524,-1.493419384,1.059168477,3.657458982,4.698407711,0.645384373,-0.612334521,0.012940632,-0.091930322,-0.491154548,0.280772759,0.0000135821321881469,0.142442053,-0.493091766,0.84146295,0.639008076,1.939358937,-1.783293288,-0.274013452,-0.027349081,0.08884573,-0.565551657,-0.032915804,-0.327717526,0.218493834,-2.582258592,0.727719708,0.014845481,-0.013322273,-0.025032652
1759936359,2,7,1,1,0,768,0,0,-4.698148553,-1.493391292,1.058416192,3.653752967,4.700554848,0.645401955,-0.601289511,0.012363288,-0.090243705,-0.479066163,0.276981652,0.,-4.698537519,-1.493316803,1.058439742,3.653565584,4.700633405,0.645384481,-0.601164414,0.012704571,-0.090253344,-0.482194986,0.275650947,0.000013334369131454,0.140336916,-0.493265008,0.842194061,0.640199553,1.934690437,-1.788402702,-0.269650593,-0.025663037,0.08659713,-0.555246309,-0.028445881,-0.323166116,0.833192752,-2.37874838,0.481767591,0.007833964,-0.009143626,-0.032216493
1759936359,2,7,1,1,0,768,0,0,-4.702992503,-1.493253538,1.057654683,3.650022193,4.702744484,0.645405293,-0.593244374,0.013000525,-0.087940037,-0.473387003,0.268349439,0.,-4.703302154,-1.49321611,1.057724423,3.649743862,4.702818126,0.645384587,-0.589994307,0.01246851,-0.088576366,-0.473235425,0.270529136,0.0000130866060747612,0.138161282,-0.493494584,0.842874165,0.641755208,1.930177575,-1.793577773,-0.266383443,-0.024587526,0.084393443,-0.546815029,-0.023852899,-0.323664287,0.803037616,-2.309274111,0.678780223,0.011690163,-0.012508259,-0.033756276
1759936359,2,7,1,1,0,768,0,0,-4.707587663,-1.493169458,1.056996648,3.646434947,4.704847813,0.645384789,-0.579908252,0.01240259,-0.085866049,-0.468888849,0.262875736,0.,-4.707977428,-1.493117307,1.05702252,3.645993817,4.704961872,0.64538469,-0.5788242,0.012232449,-0.086899387,-0.464275863,0.265407325,0.0000128388430180684,0.136100947,-0.493681554,0.843516122,0.643147821,1.925885738,-1.798520687,-0.260191409,-0.021900559,0.083045547,-0.540976653,-0.01982846,-0.315727542,0.679789964,-2.426892685,0.426872541,0.008924375,-0.012853805,-0.028811281
1759936359,2,7,1,1,0,768,0,0,-4.712157671,-1.493082227,1.056268994,3.642728015,4.706908226,0.645376861,-0.570137382,0.012083526,-0.085142806,-0.461154759,0.257976383,0.,-4.712563342,-1.493020391,1.056334033,3.642315448,4.707064643,0.645384792,-0.567654092,0.011996388,-0.085222409,-0.455316301,0.260285514,0.0000125910799613755,0.134050017,-0.493827243,0.844199662,0.644479404,1.921403741,-1.803637228,-0.255681206,-0.019888195,0.081833592,-0.532945752,-0.015910657,-0.310802331,1.092277834,-2.3795441,0.40053866,0.002855734,-0.010660555,-0.038800948
1759936359,2,7,1,1,0,768,0,0,-4.716777388,-1.493007169,1.05562288,3.639109297,4.708920956,0.645381212,-0.558538139,0.01286954,-0.081457213,-0.452042222,0.253896415,0.,-4.717059894,-1.492925364,1.055658962,3.638708756,4.70912644,0.645384892,-0.556483985,0.011760327,-0.083545431,-0.446356739,0.255163702,0.0000123433169046827,0.131971194,-0.493989533,0.84484061,0.645950477,1.917083028,-1.808684172,-0.250202545,-0.019330859,0.078579696,-0.519442014,-0.012198624,-0.303246933,0.764888906,-2.474973267,0.299681399,0.006431207,-0.011379684,-0.035072608
1759936359,2,7,1,1,0,768,0,0,-4.721181814,-1.492866257,1.054885689,3.63548009,4.710976124,0.645425797,-0.546955705,0.012131063,-0.082439415,-0.439706743,0.249641269,0.,-4.721467085,-1.492832226,1.054997306,3.63517374,4.711147262,0.64538499,-0.545313878,0.011524266,-0.081868453,-0.437397177,0.250041891,0.0000120955538479899,0.130004103,-0.494133245,0.845490392,0.647144491,1.912701743,-1.813588502,-0.244751028,-0.016938341,0.077895004,-0.508884138,-0.008714656,-0.295902771,0.845135663,-2.413514958,0.430746165,0.007266958,-0.013790342,-0.035228449
1759936359,2,7,1,1,0,768,0,0,-4.725421611,-1.49274923,1.054254357,3.631887122,4.712916374,0.645337105,-0.536201477,0.011652885,-0.077918857,-0.428917319,0.246920809,0.,-4.725784916,-1.492740976,1.054349066,3.631710401,4.71312711,0.645385085,-0.534143771,0.011288205,-0.080191475,-0.428437616,0.24492008,0.000011847790791297,0.128108114,-0.4942602,0.846097846,0.648183846,1.908537585,-1.818457237,-0.239572022,-0.016217404,0.074726559,-0.494082729,-0.00560328,-0.287853281,0.929710452,-2.478378262,0.523481828,0.009450737,-0.008533668,-0.037468823
1759936359,2,7,1,1,0,768,0,0,-4.729702775,-1.492719085,1.053587739,3.628416701,4.71487093,0.64536953,-0.525286615,0.01164302,-0.076587453,-0.416398078,0.243595809,0.,-4.730013386,-1.492651615,1.053714243,3.628318739,4.715065984,0.645385179,-0.522973664,0.011052144,-0.078514497,-0.419478054,0.239798269,0.0000116000277346042,0.126195363,-0.494325931,0.846749893,0.649332026,1.904299819,-1.823276807,-0.234346882,-0.015172226,0.072622086,-0.480258357,-0.002576478,-0.280262002,0.811554159,-2.105206601,0.590222496,0.006817728,-0.014693447,-0.031646946
1759936359,2,7,1,1,0,768,0,0,-4.733847205,-1.492560403,1.052980725,3.625116511,4.716663837,0.645332873,-0.514917493,0.011689229,-0.075036623,-0.406726032,0.238922521,0.,-4.734152495,-1.492564142,1.053092834,3.624998752,4.716963882,0.645385271,-0.511803556,0.010816084,-0.076837519,-0.410518492,0.234676458,0.0000113522646779114,0.124333218,-0.494484642,0.847292165,0.650546248,1.900482191,-1.827863714,-0.229585294,-0.014118987,0.070711961,-0.468996316,0.00027407,-0.274560373,0.593115589,-2.312168554,0.527901245,0.005637569,-0.009230957,-0.032945102
1759936359,2,7,1,1,0,768,0,0,-4.737877671,-1.492513576,1.052364651,3.622021838,4.718575001,0.645425797,-0.502771854,0.011283035,-0.074167274,-0.398244321,0.233404785,0.,-4.738202243,-1.492478557,1.052484842,3.621750443,4.718820807,0.645385361,-0.500633449,0.010580023,-0.075160541,-0.40155893,0.229554646,0.0000111045016212185,0.122541557,-0.494561454,0.847870906,0.651636676,1.896665796,-1.832161135,-0.22398357,-0.012322082,0.069470026,-0.460047669,0.003019927,-0.267926317,0.654953121,-2.574806177,0.415097477,0.005531584,-0.012091971,-0.031057601
