time,q_0,q_1,q_2,q_3,q_4,q_5,tcp_0,tcp_1,tcp_2,extra__pc_ts
2.0,-4.98599977,-1.30553521,1.05445654,3.85097997,4.77498961,0.64540195,-0.033487225,-0.638907682,0.714516285,2.0
2.0,-4.98990351,-1.30102264,1.05479795,3.8587219,4.77534056,0.64538908,-0.03674473,-0.641545282,0.710485323,2.0
2.0,-4.99382443,-1.29650925,1.05519992,3.86616055,4.775774,0.64541393,-0.040016052,-0.644133151,0.706446068,2.0
2.0,-4.9977842,-1.29185186,1.05561191,3.87337606,4.77614546,0.64537686,-0.043350082,-0.646738614,0.702323436,2.0
2.0,-5.00180692,-1.28707679,1.05589277,3.88088052,4.77650404,0.64540625,-0.046754919,-0.649348256,0.698137394,2.0
3.0,-5.00581462,-1.28226812,1.05631811,3.88908736,4.7769289,0.64542246,-0.050173864,-0.651970013,0.69374231,3.0
3.0,-5.00994319,-1.27736987,1.05675441,3.89686982,4.77726221,0.64534056,-0.053701132,-0.654562142,0.689323138,3.0
3.0,-5.01408667,-1.272494,1.05719024,3.90460078,4.77771521,0.64538544,-0.057233808,-0.657089832,0.684907815,3.0
3.0,-5.01827497,-1.26766677,1.05758888,3.91251151,4.77808952,0.64538538,-0.060807287,-0.659536861,0.680500853,3.0
3.0,-5.02252144,-1.26281421,1.05798942,3.92101638,4.7785182,0.64535338,-0.064434104,-0.661957131,0.67597786,3.0
3.0,-5.02688271,-1.25785096,1.05832321,3.92914979,4.77890492,0.64535248,-0.068162564,-0.664348981,0.67145122,3.0
3.0,-5.03124375,-1.25270785,1.05874473,3.93703572,4.77934027,0.64539772,-0.071925342,-0.666773722,0.666777985,3.0
3.0,-5.03558869,-1.24754112,1.05915958,3.94538133,4.77973175,0.64540625,-0.075698567,-0.669161022,0.662011205,3.0
3.0,-5.03999716,-1.242339,1.05962545,3.95411746,4.78018808,0.64536095,-0.079526936,-0.671513758,0.657122605,3.0
3.0,-5.04431099,-1.2371084,1.0600546,3.96256034,4.78054571,0.64534044,-0.083309951,-0.673813028,0.652257141,3.0
3.0,-5.04872686,-1.23196282,1.06050235,3.97059123,4.78101397,0.64539778,-0.087142332,-0.676000423,0.647479321,3.0
3.0,-5.05312866,-1.22677787,1.06088621,3.97916667,4.78146601,0.64537388,-0.090981715,-0.678149879,0.642616648,3.0
3.0,-5.05755955,-1.22162511,1.06125051,3.98763673,4.78185749,0.64538121,-0.094846158,-0.680215708,0.637784486,3.0
3.0,-5.06198115,-1.21647514,1.06168777,3.99584405,4.78225565,0.64537686,-0.098709052,-0.68222198,0.632937314,3.0
3.0,-5.06643075,-1.2113796,1.06210834,4.00395362,4.78268862,0.64538121,-0.102582974,-0.684139724,0.62813492,3.0
3.0,-5.07070417,-1.20630674,1.06252367,4.01268165,4.78311539,0.64536536,-0.106339458,-0.686010746,0.623249916,3.0
3.0,-5.07514459,-1.20112138,1.06292945,4.02116935,4.78354263,0.64538115,-0.110230473,-0.687848652,0.618313391,3.0
3.0,-5.07949895,-1.19605739,1.06331283,4.02926366,4.78396225,0.64538974,-0.114044311,-0.68958004,0.613513539,3.0
3.0,-5.08384306,-1.19095843,1.06361515,4.03742949,4.78434849,0.64535242,-0.117860708,-0.691263731,0.608709908,3.0
3.0,-5.08831102,-1.18578465,1.06408102,4.04626052,4.78480053,0.64539772,-0.121774026,-0.692914196,0.603662676,3.0
3.0,-5.09270269,-1.18054815,1.06452734,4.05465285,4.78523254,0.64539337,-0.125646087,-0.69453485,0.598631879,3.0
3.0,-5.09703821,-1.17551808,1.06498462,4.062699,4.78567266,0.64545083,-0.129444776,-0.696019784,0.593775318,3.0
3.0,-5.1014877,-1.17034923,1.06532175,4.07105891,4.78608751,0.64537382,-0.133345387,-0.697479579,0.58883111,3.0
3.0,-5.10580856,-1.16529338,1.06582767,4.0798618,4.78651571,0.64541817,-0.137136512,-0.698854505,0.583803468,3.0
3.0,-5.1102025,-1.1601366,1.06619007,4.08805434,4.78690863,0.64541817,-0.140995602,-0.700196791,0.578857122,3.0
3.0,-5.11461026,-1.15499102,1.06656772,4.09620587,4.7873416,0.64538544,-0.14485684,-0.70147517,0.573906793,3.0
3.0,-5.11903757,-1.14983671,1.0669716,4.10467021,4.78778267,0.64538544,-0.14872841,-0.702691258,0.568883419,3.0
3.0,-5.12340385,-1.14477764,1.06744844,4.11333911,4.78821707,0.64539337,-0.152537533,-0.703818494,0.563851285,3.0
3.0,-5.12773306,-1.13963641,1.06786186,4.12150924,4.78863668,0.64540529,-0.156332611,-0.704927225,0.558856403,3.0
3.0,-5.13215429,-1.13445483,1.0683077,4.12961118,4.78901911,0.64539337,-0.160198067,-0.705976695,0.553817127,3.0
3.0,-5.13658339,-1.12932451,1.06861049,4.13825576,4.78942585,0.6453678,-0.164048676,-0.706937055,0.548807335,3.0
3.0,-5.14097053,-1.12417995,1.06905252,4.14673488,4.78989363,0.64536536,-0.167861003,-0.707854746,0.543730215,3.0
3.0,-5.14535219,-1.11901845,1.06950456,4.15482013,4.79029798,0.64536828,-0.171674293,-0.70872535,0.538683571,3.0
3.0,-5.14976651,-1.11383374,1.06991846,4.16315047,4.79068756,0.64537686,-0.175505899,-0.709532888,0.53360043,3.0
3.0,-5.15418119,-1.10870327,1.07038385,4.1718785,4.79111147,0.6454215,-0.179312787,-0.710252935,0.528468878,3.0
3.0,-5.15862042,-1.10362183,1.07084209,4.18030755,4.79155636,0.6453405,-0.183121477,-0.710900919,0.523413025,3.0
3.0,-5.16298503,-1.09838526,1.07118112,4.18829362,4.79198313,0.64541811,-0.186900319,-0.711567966,0.5183645,3.0
3.0,-5.16733021,-1.09323762,1.07163889,4.19674222,4.79237413,0.64543432,-0.190637292,-0.712134501,0.513249579,3.0
3.0,-5.17173761,-1.08809908,1.07204515,4.20546548,4.79283428,0.64538479,-0.194396187,-0.71262255,0.508128092,3.0
3.0,-5.17606753,-1.08297412,1.07251245,4.21376149,4.79327774,0.64539337,-0.198093233,-0.713074425,0.503039299,3.0
3.0,-5.18050689,-1.07782047,1.07295973,4.2218868,4.79371309,0.64543432,-0.201864688,-0.713461733,0.49796053,3.0
3.0,-5.18493897,-1.07271038,1.07339555,4.23040025,4.79409552,0.64539772,-0.205609962,-0.713763754,0.492864658,3.0
3.0,-5.18928105,-1.06760956,1.07383043,4.23902719,4.79457331,0.64539772,-0.20926534,-0.714023441,0.487760096,3.0
3.0,-5.19368798,-1.06246908,1.07417232,4.24711244,4.79498005,0.64535761,-0.212978309,-0.714246273,0.4827461,3.0
3.0,-5.19808966,-1.05726971,1.0746482,4.25524632,4.79536247,0.64534479,-0.216680514,-0.714421375,0.477610805,3.0
3.0,-5.20243723,-1.05209835,1.0750764,4.26395671,4.79580689,0.64536536,-0.220307943,-0.714523724,0.472444819,3.0
3.0,-5.20687312,-1.04698892,1.07558757,4.27244012,4.79621363,0.6453979,-0.223979379,-0.714536187,0.467310998,3.0
3.0,-5.21122259,-1.0418355,1.07605678,4.28053824,4.79664135,0.64539772,-0.227587836,-0.714544138,0.462217978,3.0
3.0,-5.21570749,-1.03667464,1.07641298,4.28886716,4.79702425,0.64536953,-0.231279787,-0.714461456,0.457148811,3.0
3.0,-5.22011048,-1.03149642,1.07681925,4.29758088,4.79745197,0.64537382,-0.234882768,-0.714326291,0.451992796,3.0
3.0,-5.22454626,-1.02634551,1.07731039,4.305957,4.79782963,0.6453405,-0.238497429,-0.714129127,0.446858069,3.0
3.0,-5.22896225,-1.0211633,1.07772524,4.31390349,4.79833555,0.64539337,-0.242088129,-0.71392253,0.441797795,3.0
3.0,-5.23337752,-1.01618417,1.07818967,4.32236735,4.79868078,0.64536536,-0.24562881,-0.713575075,0.436797853,3.0
3.0,-5.23777682,-1.01103295,1.07864935,4.33103101,4.7991457,0.64538121,-0.24914591,-0.713213416,0.431652256,3.0
3.0,-5.24211342,-1.00584789,1.07907945,4.33928506,4.79951191,0.64537227,-0.252625565,-0.712841243,0.42655125,3.0
3.0,-5.24651212,-1.00070502,1.07940609,4.34743182,4.79996872,0.64539772,-0.256124701,-0.712409892,0.421552666,3.0
3.0,-5.25091738,-0.99550291,1.0798629,4.3560292,4.80033588,0.64540666,-0.259601822,-0.711895503,0.41639108,3.0
3.0,-5.25527329,-0.99028535,1.08035166,4.36461513,4.80073881,0.6454224,-0.263019295,-0.711342777,0.41120871,3.0
3.0,-5.25967628,-0.98512526,1.08076746,4.37280194,4.80117893,0.64536095,-0.26645593,-0.710745237,0.406160816,3.0
3.0,-5.26399845,-0.9800479,1.08122904,4.3809611,4.80158472,0.64540225,-0.269804212,-0.710096782,0.401159802,3.0
3.0,-5.26839942,-0.97488709,1.08158666,4.38965528,4.802001,0.64538538,-0.273181378,-0.709369888,0.396091896,3.0
3.0,-5.27276808,-0.96980323,1.08203918,4.39821212,4.80239153,0.64539832,-0.276504227,-0.708583353,0.391056491,3.0
3.0,-5.27721697,-0.96462096,1.08248264,4.40620009,4.80281925,0.64536095,-0.279893029,-0.707783251,0.386026275,3.0
3.0,-5.28160078,-0.95955958,1.08288557,4.41445224,4.80325937,0.64538121,-0.283188524,-0.706916424,0.381083262,3.0
3.0,-5.28603542,-0.95439269,1.08337051,4.42330663,4.80365038,0.64540619,-0.286480354,-0.705952245,0.375958442,3.0
3.0,-5.29042346,-0.94926192,1.08382446,4.43164842,4.8040452,0.64536065,-0.289733836,-0.704983755,0.370943822,3.0
3.0,-5.29479653,-0.94408067,1.08423073,4.43958871,4.8044858,0.64536065,-0.292975674,-0.704016084,0.365969314,3.0
3.0,-5.29915721,-0.93890704,1.08461124,4.44790046,4.80492496,0.6453979,-0.296167871,-0.702979499,0.36098026,3.0
3.0,-5.30356318,-0.93379344,1.08505613,4.45673291,4.8053565,0.64538121,-0.299329614,-0.701825693,0.355956366,3.0
3.0,-5.30795741,-0.9285921,1.08551866,4.46501033,4.8057518,0.64534914,-0.302494106,-0.700677951,0.350928871,3.0
3.0,-5.31235403,-0.92347528,1.0859769,4.47319619,4.80613422,0.64541423,-0.305630446,-0.699475987,0.34598678,3.0
3.0,-5.31680346,-0.91827668,1.0864175,4.48171775,4.80659056,0.64539337,-0.308763248,-0.698204449,0.340967552,3.0
3.0,-5.32116819,-0.91321053,1.08683235,4.49027888,4.80700588,0.6453979,-0.311798979,-0.696891469,0.33606737,3.0
3.0,-5.32556159,-0.90804555,1.08725483,4.49835031,4.80740547,0.64538997,-0.314863691,-0.695574625,0.331151646,3.0
3.0,-5.32992697,-0.90293618,1.08769638,4.50644223,4.80788183,0.64534569,-0.317866718,-0.694214837,0.326278038,3.0
3.0,-5.33434242,-0.89776082,1.0880788,4.51515977,4.80826139,0.64536536,-0.320861061,-0.692756638,0.321331472,3.0
3.0,-5.33868576,-0.89265956,1.088579,4.52378146,4.80869246,0.64540225,-0.323758213,-0.691261732,0.316406941,3.0
3.0,-5.34314216,-0.88748075,1.08905822,4.53193061,4.8090539,0.64539444,-0.326746103,-0.689733359,0.31149383,3.0
3.0,-5.34748054,-0.88234289,1.08938057,4.54012887,4.80953169,0.64539337,-0.329624366,-0.688221641,0.306695976,3.0
3.0,-5.35188479,-0.87719657,1.08981735,4.54883258,4.80992985,0.64537668,-0.332482293,-0.686583741,0.301801307,3.0
3.0,-5.35629547,-0.87204714,1.09022075,4.55724303,4.81036997,0.64536095,-0.335332675,-0.684933831,0.29696306,3.0
3.0,-5.36070043,-0.86695506,1.09061748,4.56531207,4.81081438,0.64540195,-0.338166281,-0.683268901,0.292216817,3.0
3.0,-5.36506051,-0.86179532,1.09106237,4.57371013,4.81116772,0.64537668,-0.340924792,-0.681544931,0.287380372,3.0
3.0,-5.36947227,-0.85668559,1.09148676,4.58249013,4.81161499,0.64539337,-0.343653461,-0.679734149,0.282573237,3.0
3.0,-5.37391341,-0.85151471,1.09194643,4.59076182,4.81203461,0.64535624,-0.346406224,-0.677915634,0.277764694,3.0
3.0,-5.3782993,-0.84633245,1.09227211,4.59883277,4.81244659,0.6453979,-0.349122082,-0.676116785,0.273042907,3.0
3.0,-5.38270349,-0.84116764,1.09262974,4.60721557,4.81283283,0.64536953,-0.351794478,-0.674237618,0.268307695,3.0
3.0,-5.38711518,-0.83602007,1.09307367,4.61591069,4.81333113,0.64538968,-0.354396801,-0.672281349,0.263537005,3.0
3.0,-5.39140761,-0.83090408,1.09357292,4.62406461,4.81373072,0.64536953,-0.35692283,-0.67036024,0.258825357,3.0
3.0,-5.39579684,-0.82583197,1.09398347,4.63223998,4.81413746,0.64540619,-0.359489329,-0.668378732,0.254202083,3.0
3.0,-5.40021271,-0.82072063,1.0943802,4.64081637,4.81458569,0.64540225,-0.36201322,-0.666323488,0.249541739,3.0
3.0,-5.40462518,-0.81559004,1.09477884,4.64951722,4.81498432,0.64536953,-0.364496908,-0.664220176,0.244874536,3.0
3.0,-5.40900785,-0.81044884,1.09516555,4.65748565,4.81537962,0.64538121,-0.366985424,-0.662161987,0.240278444,3.0
3.0,-5.41340804,-0.80523343,1.09560711,4.66579024,4.81577444,0.64536065,-0.369422806,-0.660026739,0.235595011,3.0
3.0,-5.41781438,-0.80008091,1.0959614,4.67455213,4.81621885,0.64538556,-0.371801506,-0.657828075,0.230983714,3.0
3.0,-5.42221344,-0.79493459,1.09641201,4.68292157,4.81668377,0.6453979,-0.374155597,-0.655618584,0.226381767,3.0
3.0,-5.42660273,-0.7897792,1.09676725,4.69095485,4.8170824,0.64537227,-0.376516702,-0.653424587,0.221856784,3.0
3.0,-5.43105615,-0.78460415,1.09716636,4.69921558,4.81753159,0.6453945,-0.378858173,-0.651149293,0.217301549,3.0
3.0,-5.4354043,-0.7794853,1.09753591,4.70799462,4.8179884,0.64538556,-0.381056966,-0.648837446,0.212786844,3.0
3.0,-5.43979007,-0.77434333,1.09801895,4.71639132,4.81834602,0.64536518,-0.38326647,-0.646489199,0.208250073,3.0
3.0,-5.4442342,-0.76922555,1.09842712,4.72447407,4.81877279,0.64539337,-0.385512434,-0.644135562,0.203804012,3.0
3.0,-5.44856728,-0.76409574,1.09882433,4.73297122,4.81925917,0.64540666,-0.387615958,-0.641762565,0.199349395,3.0
3.0,-5.45295418,-0.75894876,1.09922058,4.74158308,4.81958389,0.64534426,-0.389721776,-0.639318213,0.194895686,3.0
3.0,-5.45733512,-0.7538373,1.09970981,4.74967136,4.82001114,0.64533681,-0.391809992,-0.636885674,0.190480612,3.0
3.0,-5.46174306,-0.74864139,1.10004741,4.7577975,4.82047272,0.64538997,-0.393904247,-0.63444424,0.186086567,3.0
3.0,-5.46615756,-0.74346401,1.10045559,4.76646256,4.82092476,0.64534438,-0.395907939,-0.631906545,0.181668906,3.0
3.0,-5.47054112,-0.73830433,1.10091573,4.77510495,4.82132816,0.64537668,-0.397852094,-0.629342236,0.17726625,3.0
3.0,-5.47499848,-0.73316492,1.10136968,4.78330043,4.82173872,0.6453979,-0.399847972,-0.626766174,0.172926009,3.0
3.0,-5.47936344,-0.72803809,1.10171205,4.79139135,4.82215977,0.64533246,-0.401781308,-0.624234098,0.168667712,3.0
3.0,-5.48372746,-0.72287794,1.10215408,4.80010043,4.82257795,0.6453532,-0.403603917,-0.621598484,0.164338025,3.0
3.0,-5.48817188,-0.71779229,1.10256035,4.80864247,4.82294893,0.64541423,-0.405466536,-0.61892556,0.160107938,3.0
3.0,-5.49252636,-0.71261562,1.10295755,4.81669206,4.82343388,0.645374,-0.407278842,-0.616322268,0.155860246,3.0
3.0,-5.49691946,-0.70744313,1.10342819,4.82489666,4.8238368,0.64536065,-0.409056377,-0.613644149,0.151601433,3.0
3.0,-5.50128895,-0.70238139,1.10386688,4.83376983,4.82428169,0.64536518,-0.410725061,-0.610899603,0.147434108,3.0
3.0,-5.5057056,-0.69729926,1.10434801,4.84209605,4.82465982,0.64538562,-0.412435272,-0.608152368,0.143279499,3.0
3.0,-5.51007009,-0.69201185,1.10478908,4.8500948,4.82507992,0.64536518,-0.414113251,-0.605444418,0.139028161,3.0
3.0,-5.51445395,-0.68692787,1.10516483,4.85851918,4.82557249,0.6453979,-0.415738957,-0.602688924,0.13495883,3.0
3.0,-5.51883835,-0.68181445,1.10562021,4.86720737,4.82600069,0.64541113,-0.41729085,-0.599866218,0.130853346,3.0
3.0,-5.52322173,-0.67667426,1.10613281,4.8754503,4.82635832,0.64541423,-0.418842447,-0.59704876,0.126744259,3.0
3.0,-5.52765656,-0.67148413,1.10657198,4.88359131,4.82687616,0.64537394,-0.420404413,-0.59422603,0.122656265,3.0
3.0,-5.53209854,-0.66634514,1.10694963,4.89220725,4.82720661,0.64537668,-0.421914736,-0.591336339,0.118639211,3.0
3.0,-5.53647995,-0.66120781,1.1074093,4.90081776,4.82766771,0.64538556,-0.423328113,-0.588447651,0.114619584,3.0
3.0,-5.54083616,-0.65603395,1.10788185,4.90890521,4.82806206,0.64541423,-0.424744935,-0.585592399,0.110605405,3.0
3.0,-5.54529834,-0.65088429,1.10825569,4.91708564,4.82845354,0.64538556,-0.426203443,-0.582687527,0.106667785,3.0
3.0,-5.54966444,-0.6457056,1.10868723,4.92580368,4.82886887,0.64536953,-0.427499884,-0.579745345,0.102704654,3.0
4.0,-5.55403817,-0.6406007,1.10922033,4.93432223,4.82931757,0.64534885,-0.428763852,-0.576787165,0.098786872,4.0
4.0,-5.55842299,-0.6353872,1.10964281,4.94246222,4.82967949,0.64538556,-0.430065359,-0.573856064,0.094863438,4.0
4.0,-5.56280232,-0.63031955,1.1100052,4.95061204,4.83012772,0.64540219,-0.431345345,-0.570937787,0.091089669,4.0
4.0,-5.56722051,-0.62523611,1.11044723,4.95931796,4.83058167,0.64536953,-0.432535001,-0.567920468,0.087296707,4.0
4.0,-5.57157439,-0.62009187,1.11092169,4.96768223,4.83100557,0.64534438,-0.433680547,-0.56493689,0.083479276,4.0
4.0,-5.57600135,-0.61492331,1.11132795,4.97577803,4.83136702,0.64538121,-0.434880973,-0.561941303,0.07969599,4.0
4.0,-5.58040333,-0.60982295,1.11174709,4.98413666,4.831779,0.64537227,-0.436003786,-0.558925059,0.075980766,4.0
4.0,-5.58479286,-0.60469927,1.11221582,4.99299188,4.83217812,0.64539784,-0.437019554,-0.555844736,0.072258467,4.0
4.0,-5.5891366,-0.59949328,1.11258918,5.00113948,4.83263016,0.64532798,-0.438067921,-0.552856887,0.068539841,4.0
4.0,-5.59358949,-0.59426196,1.11303598,5.0092393,4.83305359,0.64536953,-0.43912923,-0.549794725,0.06480451,4.0
4.0,-5.59799886,-0.58914872,1.11339885,5.01776608,4.83351564,0.64538997,-0.440115414,-0.546731494,0.061207203,4.0
4.0,-5.60239166,-0.58402468,1.11387283,5.02637007,4.83381605,0.64536524,-0.441030321,-0.54362169,0.057592237,4.0
4.0,-5.60674781,-0.57890816,1.11440832,5.03458537,4.83428907,0.64539439,-0.441909478,-0.540554968,0.053988173,4.0
4.0,-5.61113334,-0.57378592,1.11479837,5.042695,4.83465529,0.64536071,-0.442827722,-0.537497565,0.050452534,4.0
4.0,-5.61554009,-0.56860455,1.11517364,5.05142667,4.83507633,0.64536071,-0.4436529,-0.534371993,0.046916041,4.0
4.0,-5.61994321,-0.56346865,1.11560852,5.05990868,4.83551979,0.64538121,-0.444457867,-0.531254756,0.043416329,4.0
4.0,-5.62431598,-0.55833478,1.11612541,5.06802531,4.83593941,0.64538556,-0.445233833,-0.528156063,0.039913554,4.0
4.0,-5.62878621,-0.55316909,1.11651928,5.07626011,4.83636951,0.64539444,-0.446046426,-0.525021646,0.036457039,4.0
4.0,-5.63315851,-0.54796334,1.11693079,5.08496483,4.83678675,0.64534569,-0.446715714,-0.521877109,0.033004807,4.0
4.0,-5.63753128,-0.54284354,1.11744768,5.09349428,4.83725214,0.64537674,-0.447349883,-0.518730426,0.02960323,4.0
4.0,-5.64189726,-0.53772803,1.11784631,5.1014473,4.8376174,0.64536518,-0.448052149,-0.515646607,0.026253972,4.0
4.0,-5.64629055,-0.53268059,1.11820108,5.10991712,4.8380003,0.64534885,-0.448700034,-0.512519577,0.023002887,4.0
4.0,-5.65075076,-0.52751823,1.11858875,5.11850552,4.83844519,0.6453979,-0.449313382,-0.509337753,0.019696804,4.0
4.0,-5.65507996,-0.52239056,1.11910183,5.12687414,4.83890247,0.64532798,-0.449821093,-0.506206904,0.01639861,4.0
4.0,-5.65947342,-0.51724513,1.11954862,5.13488998,4.83932066,0.64540666,-0.450389332,-0.50308131,0.01312442,4.0
4.0,-5.66390759,-0.51206251,1.11995012,5.14356415,4.83973265,0.64536518,-0.450884084,-0.49988784,0.009887896,4.0
4.0,-5.66836018,-0.50691612,1.12037641,5.15207754,4.84016085,0.64540225,-0.451372228,-0.496696296,0.006691269,4.0
4.0,-5.672705,-0.5017391,1.1208151,5.16023194,4.84056425,0.64536065,-0.451810667,-0.493572163,0.003485613,4.0
4.0,-5.67712379,-0.49656685,1.1211899,5.16835027,4.84099579,0.64537394,-0.452278725,-0.490431864,0.000326696,4.0
4.0,-5.68152446,-0.4914126,1.12156517,5.177121,4.84142304,0.64538896,-0.452639482,-0.48725022,-0.002766755,4.0
4.0,-5.68590761,-0.48626454,1.1220401,5.18561258,4.84181452,0.64543498,-0.452966446,-0.484074614,-0.005866656,4.0
4.0,-5.69026214,-0.48112615,1.12248642,5.19369839,4.84224129,0.64536953,-0.453304372,-0.48095231,-0.008942458,4.0
4.0,-5.69467783,-0.47599812,1.12288315,5.20199718,4.84264946,0.64533246,-0.453637846,-0.477796296,-0.011961663,4.0
4.0,-5.69905317,-0.47099729,1.12321407,5.21069645,4.84307194,0.64534885,-0.453919044,-0.474657598,-0.014835169,4.0
4.0,-5.70336634,-0.46569736,1.1236294,5.21899985,4.84351587,0.64534128,-0.454116243,-0.471532614,-0.017913921,4.0
4.0,-5.70777911,-0.46062465,1.12406618,5.2271614,4.84395313,0.64537227,-0.454376424,-0.468391691,-0.020833119,4.0
4.0,-5.7121979,-0.45546074,1.12442333,5.23557203,4.84435654,0.64536518,-0.454597983,-0.465236394,-0.023749972,4.0
4.0,-5.71664232,-0.45023389,1.12491399,5.24428384,4.8447504,0.64540219,-0.45472057,-0.462017215,-0.026695537,4.0
4.0,-5.72106284,-0.44511207,1.12537796,5.25245969,4.84516621,0.64538556,-0.454887599,-0.458867011,-0.029570024,4.0
4.0,-5.72542948,-0.4399441,1.12580663,5.26054095,4.8456068,0.64538556,-0.455016729,-0.455755262,-0.032443544,4.0
4.0,-5.72984225,-0.43478222,1.12609941,5.26914256,4.84602308,0.64538556,-0.455130895,-0.452616627,-0.035222125,4.0
4.0,-5.73418856,-0.42966755,1.12651235,5.27776496,4.84645462,0.6453979,-0.455156903,-0.449493959,-0.037970951,4.0
4.0,-5.73859382,-0.42455931,1.12702018,5.28588234,4.84684897,0.64533257,-0.455210632,-0.446360709,-0.040743089,4.0
4.0,-5.74304903,-0.41949256,1.12741262,5.2940812,4.84723187,0.64536518,-0.455298226,-0.443229998,-0.043430864,4.0
4.0,-5.7474097,-0.41434868,1.12773926,5.30283849,4.847754,0.64537668,-0.455263491,-0.440129616,-0.046086439,4.0
4.0,-5.75177634,-0.40915211,1.12820942,5.31127326,4.84815741,0.64536518,-0.455190239,-0.437008413,-0.048801884,4.0
4.0,-5.75615252,-0.40403386,1.12862236,5.31936054,4.84857225,0.64541107,-0.455166348,-0.433930436,-0.051454068,4.0
4.0,-5.76057983,-0.39884456,1.12899,5.3275377,4.84900093,0.64532798,-0.455133143,-0.430831745,-0.054107293,4.0
4.0,-5.76497823,-0.39371295,1.12936098,5.33633857,4.8494401,0.64537668,-0.45500957,-0.427722482,-0.056653213,4.0
4.0,-5.76937574,-0.38859601,1.12992746,5.34472339,4.84981537,0.64537668,-0.454846363,-0.424604319,-0.05923613,4.0
4.0,-5.77372838,-0.38350912,1.13027698,5.35280775,4.85028362,0.64534569,-0.454747314,-0.421583505,-0.061751716,4.0
4.0,-5.77807629,-0.37840815,1.13069421,5.36126392,4.85068274,0.64538121,-0.454564441,-0.41853062,-0.064235193,4.0
4.0,-5.78246946,-0.3732688,1.13104135,5.36993103,4.85114384,0.64538556,-0.454372203,-0.415468124,-0.066683699,4.0
4.0,-5.78689498,-0.36808749,1.13150388,5.37811201,4.85155439,0.64537668,-0.454175331,-0.412395167,-0.069194175,4.0
4.0,-5.79129953,-0.36292406,1.13196069,5.38623546,4.8519783,0.64539439,-0.453959143,-0.409347242,-0.071671856,4.0
4.0,-5.79572639,-0.35779734,1.13232833,5.3947997,4.85238934,0.64534432,-0.453726449,-0.40629378,-0.074047016,4.0
4.0,-5.80011419,-0.35268803,1.13275129,5.40341501,4.85273171,0.64540219,-0.453440439,-0.403250439,-0.076392006,4.0
4.0,-5.80447478,-0.34745415,1.13319952,5.41155194,4.85320377,0.64533991,-0.453130694,-0.400246689,-0.0788312,4.0
4.0,-5.80885491,-0.34229954,1.13354999,5.41985546,4.85367775,0.64535314,-0.452843541,-0.397261417,-0.081165502,4.0
4.0,-5.81327984,-0.33718069,1.13398677,5.42842381,4.85408449,0.64537394,-0.452510544,-0.394235473,-0.083445359,4.0
4.0,-5.81769383,-0.3320659,1.13448793,5.43697964,4.85449982,0.64539337,-0.452134476,-0.391215779,-0.085709674,4.0
4.0,-5.82208127,-0.3268996,1.13491947,5.44501673,4.85489988,0.64535761,-0.451790887,-0.388247409,-0.088015012,4.0
4.0,-5.82651458,-0.32176955,1.13536197,5.45332991,4.85530615,0.6453979,-0.451425375,-0.385258789,-0.090250504,4.0
4.0,-5.83088225,-0.31658013,1.13576729,5.46206747,4.85574245,0.64537668,-0.450977196,-0.382294577,-0.092447382,4.0
4.0,-5.83523411,-0.31145056,1.13624269,5.47035204,4.85617495,0.64540225,-0.450536329,-0.379363138,-0.094641077,4.0
4.0,-5.83960164,-0.30626078,1.13659603,5.47847973,4.85665608,0.64538997,-0.45012561,-0.376460498,-0.096840464,4.0
4.0,-5.84403289,-0.30111917,1.13706237,5.48697905,4.85698032,0.64537668,-0.44966585,-0.373496906,-0.09896914,4.0
4.0,-5.84841207,-0.29596754,1.13749391,5.49565898,4.85740423,0.64538997,-0.449162158,-0.370575701,-0.101054642,4.0
4.0,-5.85283897,-0.29084285,1.13795358,5.50381999,4.85785675,0.64539337,-0.448700618,-0.367666845,-0.103158968,4.0
4.0,-5.8572478,-0.28573199,1.13838989,5.5119776,4.85819483,0.64536953,-0.448231563,-0.364772409,-0.105228882,4.0
4.0,-5.8616837,-0.28057154,1.13878042,5.52044307,4.85866785,0.64540225,-0.447731794,-0.361881109,-0.107263789,4.0
4.0,-5.86609659,-0.27542837,1.13927681,5.52900027,4.85905457,0.64540225,-0.447170791,-0.358986594,-0.109270891,4.0
4.0,-5.87040717,-0.27029105,1.1397484,5.53729014,4.8594594,0.64537668,-0.446590344,-0.356166515,-0.111276548,4.0
4.0,-5.87482462,-0.26514955,1.14013225,5.54551684,4.85993671,0.64539337,-0.446067112,-0.353333534,-0.113256368,4.0
4.0,-5.87916854,-0.25998695,1.1405719,5.55417828,4.86032343,0.64541423,-0.44544767,-0.35051225,-0.11518417,4.0
4.0,-5.8836113,-0.25478442,1.14104015,5.56259142,4.86072254,0.64532012,-0.444848306,-0.34766113,-0.117142299,4.0
4.0,-5.88796148,-0.2496589,1.1414631,5.57058792,4.86115408,0.64541858,-0.444269966,-0.34489581,-0.11907746,4.0
4.0,-5.89237395,-0.2445205,1.1418646,5.57899659,4.8616066,0.64538121,-0.443673353,-0.342106975,-0.120947996,4.0
4.0,-5.89675454,-0.23939414,1.14227087,5.58775984,4.86196518,0.64537668,-0.443032026,-0.339327162,-0.122749071,4.0
4.0,-5.90108929,-0.2342784,1.14278108,5.59609495,4.86235666,0.64536953,-0.44235959,-0.336583387,-0.124585309,4.0
